folder,alternativeMeasure,game,series,group,charName,lines,words,sentences,syllables
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Arvis,13,148,54,175
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,B.Day Suit,1,2,1,2
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Banon,56,586,228,703
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Baram,14,119,92,137
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Cid,51,576,255,685
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Clyde,11,40,33,44
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Curley,3,11,3,13
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Cyan,144,1013,529,1194
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Dadaluma,1,18,3,22
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Daryl,6,56,12,73
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Draco,3,9,10,10
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Duane,7,71,40,79
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Duncan,9,85,49,98
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Edgar,160,1364,601,1651
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Gestahl,67,826,314,1000
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Gau,58,257,315,303
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Gerad,15,127,49,143
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Gogo,3,51,19,57
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Gungho,20,168,84,202
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Kefka,125,1159,522,1434
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,King Doma,5,45,55,56
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Larry,3,11,4,12
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Leo,41,395,158,509
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Locke,229,1681,806,2024
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Lone Wolf,7,39,21,46
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Maduin,24,173,93,215
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Moe,3,11,3,12
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Mog,21,188,84,227
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Rachel'S Dad,1,10,2,11
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Ralse,1,1,1,4
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Ramuh,22,362,105,454
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Sabin,198,1503,742,1739
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Setzer,79,718,303,844
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Shadow,47,353,171,423
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Sigfried,4,45,17,56
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Strago,96,865,333,1047
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Umaro,6,18,23,20
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Vargas,15,106,45,124
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Vicks,8,65,46,81
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Wedge,12,114,51,136
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,male,Yura,10,134,35,173
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Celes,164,1155,614,1367
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Relm,62,434,172,506
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Terra,149,1076,734,1278
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Chadarnook,1,18,11,22
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Elayne,12,81,78,107
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Katarin,6,69,29,78
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Madonna,11,50,44,59
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Lola,7,121,40,145
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,female,Rachel,9,144,89,172
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Atma,1,23,18,31
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Atma Weapon,1,15,11,22
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Chupon,1,1,1,2
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Esper,6,119,36,138
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Espers,3,8,4,9
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Ifrit,2,26,8,29
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Ifrit / Shiva,4,43,32,48
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Moogle,3,45,10,57
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Moogles,2,2,5,2
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Shiva,2,22,8,25
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Ultros,39,339,189,410
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Whelk,1,1,6,1
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Wolf,2,14,8,18
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,neutral,Wrexsoul,2,50,10,59
../data/FinalFantasy/FFVI_B/,True,Final Fantasy VI,Final Fantasy,genderless,Kappa,6,69,20,80
