folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/MassEffect/MassEffect1B/,NA,NA,NA,NA,16547,9103
../data/MassEffect/MassEffect1B/,0,38,11,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,1127,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,1,0,3,0,NA,NA
../data/MassEffect/MassEffect1B/,0,1,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,2,0,1,NA,NA
../data/MassEffect/MassEffect1B/,1,0,1,0,NA,NA
../data/MassEffect/MassEffect1B/,1,0,1,0,NA,NA
../data/MassEffect/MassEffect1B/,0,1,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,10,0,5,NA,NA
../data/MassEffect/MassEffect1B/,0,19,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,15,0,11,NA,NA
../data/MassEffect/MassEffect1B/,0,15,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,17,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,23,0,11,NA,NA
../data/MassEffect/MassEffect1B/,0,10,0,5,NA,NA
../data/MassEffect/MassEffect1B/,20,40,20,0,NA,NA
../data/MassEffect/MassEffect1B/,0,39,22,0,NA,NA
../data/MassEffect/MassEffect1B/,0,11,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,18,0,5,NA,NA
../data/MassEffect/MassEffect1B/,20,0,70,0,NA,NA
../data/MassEffect/MassEffect1B/,8,0,15,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,1127,0,NA,NA
../data/MassEffect/MassEffect1B/,0,10,0,5,NA,NA
../data/MassEffect/MassEffect1B/,3,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,7,0,5,NA,NA
../data/MassEffect/MassEffect1B/,0,8,0,5,NA,NA
../data/MassEffect/MassEffect1B/,3,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,3,0,5,0,NA,NA
../data/MassEffect/MassEffect1B/,0,5,0,4,NA,NA
../data/MassEffect/MassEffect1B/,0,0,46,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,76,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,11,0,0,NA,NA
../data/MassEffect/MassEffect1B/,14,21,23,0,NA,NA
../data/MassEffect/MassEffect1B/,0,29,0,16,NA,NA
../data/MassEffect/MassEffect1B/,13,0,21,0,NA,NA
../data/MassEffect/MassEffect1B/,15,0,17,0,NA,NA
../data/MassEffect/MassEffect1B/,0,26,0,14,NA,NA
../data/MassEffect/MassEffect1B/,0,28,24,0,NA,NA
../data/MassEffect/MassEffect1B/,0,4,7,4,NA,NA
../data/MassEffect/MassEffect1B/,2,0,5,0,NA,NA
../data/MassEffect/MassEffect1B/,7,0,13,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,15,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,15,0,1407,3,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,66,17,0,NA,NA
../data/MassEffect/MassEffect1B/,0,12,13,0,NA,NA
../data/MassEffect/MassEffect1B/,0,11,11,0,NA,NA
../data/MassEffect/MassEffect1B/,0,16,16,0,NA,NA
../data/MassEffect/MassEffect1B/,23,135,0,3,NA,NA
../data/MassEffect/MassEffect1B/,0,158,0,4,NA,NA
../data/MassEffect/MassEffect1B/,0,5,0,2,NA,NA
../data/MassEffect/MassEffect1B/,0,9,0,3,NA,NA
../data/MassEffect/MassEffect1B/,0,10,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,14,0,11,NA,NA
../data/MassEffect/MassEffect1B/,0,112,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,11,0,8,NA,NA
../data/MassEffect/MassEffect1B/,0,275,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,7,0,6,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,56,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,10,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,25,0,16,NA,NA
../data/MassEffect/MassEffect1B/,0,255,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,20,114,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,21,0,16,NA,NA
../data/MassEffect/MassEffect1B/,0,23,0,17,NA,NA
../data/MassEffect/MassEffect1B/,3,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,7,0,5,NA,NA
../data/MassEffect/MassEffect1B/,0,8,0,5,NA,NA
../data/MassEffect/MassEffect1B/,3,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,3,0,5,0,NA,NA
../data/MassEffect/MassEffect1B/,0,5,0,4,NA,NA
../data/MassEffect/MassEffect1B/,0,42,14,11,NA,NA
../data/MassEffect/MassEffect1B/,0,0,704,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,315,12,NA,NA
../data/MassEffect/MassEffect1B/,0,0,331,15,NA,NA
../data/MassEffect/MassEffect1B/,10,0,258,14,NA,NA
../data/MassEffect/MassEffect1B/,3,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,7,0,5,NA,NA
../data/MassEffect/MassEffect1B/,0,8,0,5,NA,NA
../data/MassEffect/MassEffect1B/,3,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,3,0,5,0,NA,NA
../data/MassEffect/MassEffect1B/,0,5,0,4,NA,NA
../data/MassEffect/MassEffect1B/,1,0,3,0,NA,NA
../data/MassEffect/MassEffect1B/,0,1,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,2,0,1,NA,NA
../data/MassEffect/MassEffect1B/,1,0,1,0,NA,NA
../data/MassEffect/MassEffect1B/,1,0,1,0,NA,NA
../data/MassEffect/MassEffect1B/,0,1,0,1,NA,NA
../data/MassEffect/MassEffect1B/,2,0,5,0,NA,NA
../data/MassEffect/MassEffect1B/,0,13,0,8,NA,NA
../data/MassEffect/MassEffect1B/,0,12,0,8,NA,NA
../data/MassEffect/MassEffect1B/,14,0,20,0,NA,NA
../data/MassEffect/MassEffect1B/,9,0,14,0,NA,NA
../data/MassEffect/MassEffect1B/,0,19,0,18,NA,NA
../data/MassEffect/MassEffect1B/,0,8,6,0,NA,NA
../data/MassEffect/MassEffect1B/,0,12,9,3,NA,NA
../data/MassEffect/MassEffect1B/,7,0,9,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,64,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,573,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,9,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,16,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,38,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,72,0,NA,NA
../data/MassEffect/MassEffect1B/,0,114,0,0,NA,NA
../data/MassEffect/MassEffect1B/,16,0,36,0,NA,NA
../data/MassEffect/MassEffect1B/,0,270,0,0,NA,NA
../data/MassEffect/MassEffect1B/,23,42,222,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,27,27,0,NA,NA
../data/MassEffect/MassEffect1B/,0,9,40,0,NA,NA
../data/MassEffect/MassEffect1B/,3,0,21,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,20,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,10,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,58,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,10,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,24,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,229,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,3,0,NA,NA
../data/MassEffect/MassEffect1B/,0,3,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,1,NA,NA
../data/MassEffect/MassEffect1B/,4,0,6,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,3,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,19,0,3,NA,NA
../data/MassEffect/MassEffect1B/,0,17,17,0,NA,NA
../data/MassEffect/MassEffect1B/,0,69,14,0,NA,NA
../data/MassEffect/MassEffect1B/,0,7,6,0,NA,NA
../data/MassEffect/MassEffect1B/,0,13,0,10,NA,NA
../data/MassEffect/MassEffect1B/,6,0,8,0,NA,NA
../data/MassEffect/MassEffect1B/,6,0,9,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,78,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,99,15,NA,NA
../data/MassEffect/MassEffect1B/,7,0,14,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,3,0,NA,NA
../data/MassEffect/MassEffect1B/,0,3,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,1,NA,NA
../data/MassEffect/MassEffect1B/,4,0,6,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,3,NA,NA
../data/MassEffect/MassEffect1B/,2,0,3,0,NA,NA
../data/MassEffect/MassEffect1B/,0,3,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,1,NA,NA
../data/MassEffect/MassEffect1B/,4,0,6,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,3,NA,NA
../data/MassEffect/MassEffect1B/,0,0,214,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,3,0,NA,NA
../data/MassEffect/MassEffect1B/,0,3,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,1,NA,NA
../data/MassEffect/MassEffect1B/,4,0,6,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,3,NA,NA
../data/MassEffect/MassEffect1B/,0,0,530,0,NA,NA
../data/MassEffect/MassEffect1B/,22,0,54,0,NA,NA
../data/MassEffect/MassEffect1B/,24,0,29,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,6,0,15,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,3,0,NA,NA
../data/MassEffect/MassEffect1B/,0,3,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,1,NA,NA
../data/MassEffect/MassEffect1B/,4,0,6,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,3,NA,NA
../data/MassEffect/MassEffect1B/,4,0,8,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,196,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,7,0,7,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,22,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,12,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,64,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,1,0,21,0,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,3,0,8,0,NA,NA
../data/MassEffect/MassEffect1B/,0,6,0,4,NA,NA
../data/MassEffect/MassEffect1B/,0,10,0,10,NA,NA
../data/MassEffect/MassEffect1B/,7,0,11,0,NA,NA
../data/MassEffect/MassEffect1B/,4,0,12,0,NA,NA
../data/MassEffect/MassEffect1B/,0,9,0,8,NA,NA
../data/MassEffect/MassEffect1B/,0,13,0,7,NA,NA
../data/MassEffect/MassEffect1B/,0,12,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,12,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,8,0,0,NA,NA
../data/MassEffect/MassEffect1B/,3,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,7,0,5,NA,NA
../data/MassEffect/MassEffect1B/,0,8,0,5,NA,NA
../data/MassEffect/MassEffect1B/,3,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,3,0,5,0,NA,NA
../data/MassEffect/MassEffect1B/,0,5,0,4,NA,NA
../data/MassEffect/MassEffect1B/,0,0,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,6,9,0,NA,NA
../data/MassEffect/MassEffect1B/,0,9,11,0,NA,NA
../data/MassEffect/MassEffect1B/,0,6,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,19,15,0,NA,NA
../data/MassEffect/MassEffect1B/,0,7,7,0,NA,NA
../data/MassEffect/MassEffect1B/,0,7,8,0,NA,NA
../data/MassEffect/MassEffect1B/,0,16,13,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,3,0,NA,NA
../data/MassEffect/MassEffect1B/,0,3,0,1,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,1,NA,NA
../data/MassEffect/MassEffect1B/,4,0,6,0,NA,NA
../data/MassEffect/MassEffect1B/,2,0,4,0,NA,NA
../data/MassEffect/MassEffect1B/,0,4,0,3,NA,NA
../data/MassEffect/MassEffect1B/,0,0,175,0,NA,NA
../data/MassEffect/MassEffect1B/,0,12,0,7,NA,NA
../data/MassEffect/MassEffect1B/,0,13,0,7,NA,NA
../data/MassEffect/MassEffect1B/,0,67,0,12,NA,NA
../data/MassEffect/MassEffect1B/,0,18,0,11,NA,NA
../data/MassEffect/MassEffect1B/,0,150,0,9,NA,NA
../data/MassEffect/MassEffect1B/,0,13,0,4,NA,NA
../data/MassEffect/MassEffect1B/,0,304,0,0,NA,NA
../data/MassEffect/MassEffect1B/,0,103,0,15,NA,NA
