folder,alternativeMeasure,game,series,group,charName,lines,words,sentences,syllables
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,playerChoice,Shepard,8119,82580,18112,99899
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Sovereign,27,512,114,705
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Biotic Leader,12,164,26,203
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Rogue AI,21,331,49,494
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Darius,34,568,79,786
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Elanos Haliat,19,211,52,270
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Major Kyle,16,360,71,435
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Dr. Saleon,9,88,28,97
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Human Commander,4,32,8,32
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Turian Commander,12,56,19,64
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Turian Navigator,8,52,16,80
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,David Anderson,524,9959,1735,12825
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Donnel Udina,276,5277,903,6691
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Valern,44,797,124,1172
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Sparatus,46,840,126,1110
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Kaidan Alenko,3285,39110,9138,47953
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Richard L. Jenkins,90,1573,315,1959
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Urdnot Wrex,1194,12056,2852,14606
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,"Jeff ""Joker"" Moreau",369,4818,1151,6134
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Garrus Vakarian,1337,14499,3346,18461
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,ERCS Corporal,1,2,1,2
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Salarian Businessman (Rulamin),34,612,140,767
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Elanus Interviewee,18,195,52,235
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Bel Anoleis,128,1697,354,2239
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Inamorda,40,332,101,392
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Lilihierax,37,561,105,684
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Lorik Qui'in,93,1309,272,1728
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Merchant Opold,51,575,119,730
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Rafael Vargas,59,765,155,1070
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Turian ECRS Guard (Barricade),7,84,19,96
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Scientist (Rift Station),23,232,51,274
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Scientist 4 (Rift Station),4,23,7,24
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Sick Scientist (Med Bay),3,4,6,5
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Sick Scientist 1 (Med Bay),1,1,3,1
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Han Olar,32,290,86,340
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Captain Ventralis,67,916,191,1110
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Dr. Palon,21,237,57,299
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Petozi,12,138,27,182
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,ERCS Quarantine Guard,17,141,35,167
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Dr. Zev Cohen,65,792,199,986
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Yaroslev Tartakovsky,38,577,132,719
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,ERCS Guard 2 (Rift Station),9,89,26,98
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Noveria Businessman,11,178,29,240
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Hotel Doorman,4,55,11,71
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Scientist talking to Sick Scientist,10,105,22,117
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Kirrahe,219,3376,687,4240
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Commander Rentola,21,275,61,358
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Lieutenant Ganto Imness,22,388,78,488
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Saren Arterius,164,3114,639,4067
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Krogan Battlemaster (Therum),8,71,20,90
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Damaged Hologram,5,54,87,67
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Vigil,83,1985,273,2778
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Nihlus Kryik,52,819,171,1100
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Engineer Adams,48,995,161,1228
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Charles Pressly,102,1613,306,2076
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Indoctrinated Salarians,1,4,1,4
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Private Menos Avot,16,286,58,348
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Indoctrinated Salarian 1,4,28,9,33
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Indoctrinated Salarian 2,4,17,8,20
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Indoctrinated Salarian 3,4,21,7,24
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Indoctrinated Salarian 4,4,24,7,28
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Admiral Hackett,205,3216,610,4408
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Businessman (Port Hanshan),10,155,27,208
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Turian ECRS Guard (Port Hanshan),11,153,29,200
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Turian ECRS Guard 2 (Port Hanshan),13,198,37,246
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Salarian Soldier (Virmire),10,135,25,169
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Salarian Soldier 2 (Virmire),10,123,25,160
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Dr. Droyas,5,72,13,85
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Normandy Requisitions Officer,15,224,39,282
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Balak,48,566,146,682
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Charn,27,229,73,267
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Hostage Scientist,4,51,11,66
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Simon Atwell,117,1687,387,2018
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Batarians,88,240,152,300
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Admiral Tadius Ahern,1064,11844,2778,14882
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Lieutenant Bryant,5,49,11,60
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Pinnacle Station Guard,2,9,3,17
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Guard Captain Vidinos,24,338,78,417
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Khel Burrum,12,96,20,130
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Tech Officer Alud Ochren,127,1470,300,1943
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Sergeant Dahga,5,43,13,64
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Male Soldier on Nepmos,11,94,29,108
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Sacred Angel Distress Call,6,56,91,104
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Male Biotic 2 (Presrop),8,94,15,108
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Male Biotic (Presrop),8,82,15,96
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Admiral Kahoku,48,706,160,909
../data/MassEffect/MassEffect1B/,False,Mass Effect,Mass Effect,male,Shadow Broker Agent,15,306,47,454
