folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/FinalFantasy/FFXII_B/,NA,NA,NA,NA,77260,29855
../data/FinalFantasy/FFXII_B/,6,0,73,0,NA,NA
../data/FinalFantasy/FFXII_B/,150,0,647,0,NA,NA
../data/FinalFantasy/FFXII_B/,59,0,202,0,NA,NA
../data/FinalFantasy/FFXII_B/,2,0,4,0,NA,NA
../data/FinalFantasy/FFXII_B/,3,0,5,0,NA,NA
../data/FinalFantasy/FFXII_B/,2,0,49,0,NA,NA
../data/FinalFantasy/FFXII_B/,8,0,74,0,NA,NA
../data/FinalFantasy/FFXII_B/,12,0,23,0,NA,NA
../data/FinalFantasy/FFXII_B/,13,0,16,0,NA,NA
../data/FinalFantasy/FFXII_B/,11,0,21,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,33,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,40,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,22,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,21,0,NA,NA
../data/FinalFantasy/FFXII_B/,4,0,4,0,NA,NA
../data/FinalFantasy/FFXII_B/,3,0,207,0,NA,NA
../data/FinalFantasy/FFXII_B/,2,0,2,0,NA,NA
../data/FinalFantasy/FFXII_B/,1,112,2,8,NA,NA
../data/FinalFantasy/FFXII_B/,3,112,2,8,NA,NA
../data/FinalFantasy/FFXII_B/,25,0,227,0,NA,NA
../data/FinalFantasy/FFXII_B/,25,0,227,0,NA,NA
../data/FinalFantasy/FFXII_B/,31,0,146,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,4,0,NA,NA
../data/FinalFantasy/FFXII_B/,32,0,33,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,53,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,20,0,97,0,NA,NA
../data/FinalFantasy/FFXII_B/,4,0,15,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,13,0,NA,NA
../data/FinalFantasy/FFXII_B/,3,0,5,0,NA,NA
../data/FinalFantasy/FFXII_B/,3,0,5,0,NA,NA
../data/FinalFantasy/FFXII_B/,2,18,2,10,NA,NA
../data/FinalFantasy/FFXII_B/,9,0,59,0,NA,NA
../data/FinalFantasy/FFXII_B/,4,0,4,0,NA,NA
../data/FinalFantasy/FFXII_B/,3,0,25,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,3,0,32,0,NA,NA
../data/FinalFantasy/FFXII_B/,3,0,5,0,NA,NA
../data/FinalFantasy/FFXII_B/,8,0,10,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,2,0,NA,NA
../data/FinalFantasy/FFXII_B/,17,172,2,20,NA,NA
../data/FinalFantasy/FFXII_B/,7,44,2,20,NA,NA
../data/FinalFantasy/FFXII_B/,4,24,6,20,NA,NA
../data/FinalFantasy/FFXII_B/,4,0,94,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXII_B/,0,0,0,0,NA,NA
