folder,game,VGDCName,TvTName,tropeName,subverted,tropeNotes,tropeURL
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,The Ace,0," [The Ace](/pmwiki/pmwiki.php/Main/TheAce): Heavily implied in *[Final Fantasy XII](/pmwiki/pmwiki.php/VideoGame/FinalFantasyXII)*, and made more explicit in *[Final Fantasy Tactics A2](/pmwiki/pmwiki.php/VideoGame/FinalFantasyTacticsA2)*. In the former, it's not readily apparent since he's only of nominal importance to the plot, but side quests and NPC conversations paint him as nothing if not hypercompetent, and he has [the stats](/pmwiki/pmwiki.php/Main/StatisticallySpeaking) of a god. You could call him an ""Ace in training""; he's got the potential, but he's still young and inexperienced.",/pmwiki/pmwiki.php/Main/TheAce
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,All-Loving Hero,0," [All-Loving Hero](/pmwiki/pmwiki.php/Main/AllLovingHero): He goes out of his way to help a lot of people during the side quests, as well as letting the refugee [Aegyl](/pmwiki/pmwiki.php/Main/WingedHumanoid) live on his airship.",/pmwiki/pmwiki.php/Main/AllLovingHero
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,Audience Surrogate,0," [Audience Surrogate](/pmwiki/pmwiki.php/Main/AudienceSurrogate): Vaan's intended to be this for the player, acting as a grounded viewpoint to the games setting and world. As a regular guy caught up in the narrative, he tries his hardest to keep up, which makes him a vessel for the player through which the world is explained to the viewer.",/pmwiki/pmwiki.php/Main/AudienceSurrogate
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,Battle Couple,0," [Battle Couple](/pmwiki/pmwiki.php/Main/BattleCouple): In *Tactics A2*, he and Penelo are Sky Pirate partners and are inseparable on and off the battlefield. Doubles as a [Sword and Sorcerer](/pmwiki/pmwiki.php/Main/SwordAndSorcerer) pair for bonus points.",/pmwiki/pmwiki.php/Main/BattleCouple
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,Big Brother Mentor,0, [Big Brother Mentor](/pmwiki/pmwiki.php/Main/BigBrotherMentor): He's unofficially the leader of the Lowtown orphans by virtue of this trope. They not only look up to him but run to him for aid with their problems. Exemplified toward Kytes and Filo in *Revenant Wings*.,/pmwiki/pmwiki.php/Main/BigBrotherMentor
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,Butt-Monkey,0," [Butt-Monkey](/pmwiki/pmwiki.php/Main/ButtMonkey): In the manga spin-off, the group regularly lampshades his [Idiot Hero](/pmwiki/pmwiki.php/Main/IdiotHero) status and insults him to his face.",/pmwiki/pmwiki.php/Main/ButtMonkey
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,Chronic Hero Syndrome,0," [Chronic Hero Syndrome](/pmwiki/pmwiki.php/Main/ChronicHeroSyndrome): Even in the sequels where he is a [Sky Pirate](/pmwiki/pmwiki.php/Main/SkyPirate), Vaan can never stop doing what's right. Though he still has [Sticky Fingers](/pmwiki/pmwiki.php/Main/StickyFingers).",/pmwiki/pmwiki.php/Main/ChronicHeroSyndrome
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,Commonality Connection,0, [Commonality Connection](/pmwiki/pmwiki.php/Main/CommonalityConnection): Vaan and Ashe have this with their extremely similar experience during the war with Archades and its because of this they can see the ghost of their lost loved ones in the Tomb of Raithwall. In the climax of the game its this bond that  (SPOILER)  allows Vaan to [save Ashe from herself](/pmwiki/pmwiki.php/Main/JumpingOffTheSlipperySlope) .,/pmwiki/pmwiki.php/Main/CommonalityConnection
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,Contrasting Sequel Main Character,0," [Contrasting Sequel Main Character](/pmwiki/pmwiki.php/Main/ContrastingSequelMainCharacter): Tidus was a [Fish out of Water](/pmwiki/pmwiki.php/Main/FishOutOfWater) while Vaan never goes too far from his Homeland, at least in this game. While Tidus is relegated to the back when meeting the locals, Vaan is [The Face](/pmwiki/pmwiki.php/Main/TheFace) because the rest of the party are wanted men. Tidus ultimately is in his own story and Vaan is the viewpoint of several. Lastly Tidus became an [Official Couple](/pmwiki/pmwiki.php/Main/OfficialCouple) with the High Summoner while Vaan has a very low-key relationship with Penelo.",/pmwiki/pmwiki.php/Main/ContrastingSequelMainCharacter
../data/FinalFantasy/FFXII_B/,Final Fantasy XII,Vaan,Vaan,Deadpan Snarker,0," [Deadpan Snarker](/pmwiki/pmwiki.php/Main/DeadpanSnarker): In *Tactics A2* and *Revenant Wings*. Likewise in *XII*, too, when he get's particularly annoyed or peeved at someone or something. Although in *XII*, this is more noticeable prior to Ashe joining the party permanently. And the player is just as likely to see Vaan on the end of another Deadpan Snarker, particularly during his more naive moments.",/pmwiki/pmwiki.php/Main/DeadpanSnarker
