folder,game,VGDCName,TvTName,tropeName,subverted,tropeNotes,tropeURL
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Accentuate the Negative,0," [Accentuate the Negative](/pmwiki/pmwiki.php/Main/AccentuateTheNegative): After learning that he was originally created to destroy all life on Gaia, he believes that he doesn't deserve to be friends with the same people he was originally supposed to destroy. He also ends up agreeing with Steiner's earlier statements about him being nothing but trouble, despite Steiner long since growing out of that viewpoint.",/pmwiki/pmwiki.php/Main/AccentuateTheNegative
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Accidental Pervert,0, [Accidental Pervert](/pmwiki/pmwiki.php/Main/AccidentalPervert): He inadvertently touches Garnet's butt while both of them are climbing a ladder. The lady is not amused.,/pmwiki/pmwiki.php/Main/AccidentalPervert
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,The Ace,0," [The Ace](/pmwiki/pmwiki.php/Main/TheAce): He's intelligent, cultured, street-smart, handsome, and very capable in battle.",/pmwiki/pmwiki.php/Main/TheAce
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,All-Loving Hero,0," [All-Loving Hero](/pmwiki/pmwiki.php/Main/AllLovingHero): He lives his live by the simple question, ""[Do I need a reason to help people?](/pmwiki/pmwiki.php/Main/CharacterCatchphrase)"" and variations thereof. Those who seek to hurt innocents are the only ones who earn his wrath.",/pmwiki/pmwiki.php/Main/AllLovingHero
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Animal Motifs,0," [Animal Motifs](/pmwiki/pmwiki.php/Main/AnimalMotifs): Monkeys. [Justified Trope](/pmwiki/pmwiki.php/Main/JustifiedTrope), since it's a [Lions and Tigers and Humans... Oh, My!](/pmwiki/pmwiki.php/Main/LionsAndTigersAndHumansOhMy) universe.",/pmwiki/pmwiki.php/Main/AnimalMotifs
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Anti-Anti-Christ,0," [Anti-Anti-Christ](/pmwiki/pmwiki.php/Main/AntiAntichrist): He was created for the sole reason of destroying all life on Gaia, but because of Kuja's actions he is left as an infant on the very same world that he was meant to destroy. Learning this horrible truth from his creator, as well as having his ""soul"" ripped out of him, becomes a massive [Heroic BSoD](/pmwiki/pmwiki.php/Main/HeroicBSOD) for our hero. He only recovers when his friends demonstrate [The Power of Friendship](/pmwiki/pmwiki.php/Main/ThePowerOfFriendship) and remind him ""[You Are Not Alone](/pmwiki/pmwiki.php/Main/YouAreNotAlone).""",/pmwiki/pmwiki.php/Main/AntiAntichrist
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Artificial Human,0," [Artificial Human](/pmwiki/pmwiki.php/Main/ArtificialHuman): He's a Genome, like a lot of beings on Terra, but a special one. Garland created him to be an angel of death.",/pmwiki/pmwiki.php/Main/ArtificialHuman
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Awful Truth,0," [Awful Truth](/pmwiki/pmwiki.php/Main/AwfulTruth): The revelation of his Antichrist origins and his inability to stop Garland when they meet hits him hard. For a while, he starts acting [way out of character to his friends](/pmwiki/pmwiki.php/Main/OOCIsSeriousBusiness).",/pmwiki/pmwiki.php/Main/AwfulTruth
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Badass Boast,0," [Badass Boast](/pmwiki/pmwiki.php/Main/BadassBoast): To Garland: ""I AM the new Angel of Death! Yours!"" Also counts as [Calling the Old Man Out](/pmwiki/pmwiki.php/Main/CallingTheOldManOut), after Garland told Zidane that he was created on Terra.",/pmwiki/pmwiki.php/Main/BadassBoast
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Belated Love Epiphany,0," [Belated Love Epiphany](/pmwiki/pmwiki.php/Main/BelatedLoveEpiphany): Zidane only realizes that he loves Garnet after she is crowned queen (and thus becomes seemingly inaccessible for him). Before that, he's all playful and flirting, but doesn't think it's for real.",/pmwiki/pmwiki.php/Main/BelatedLoveEpiphany
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,BFS,0," [BFS](/pmwiki/pmwiki.php/Main/BFS): His thief swords, especially the Ultima Weapon, [get quite big<img height=""12"" src=""https://static.tvtropes.org/pmwiki/pub/external_link.gif"" style=""border:none;"" width=""12""/>](http://www.dissidia-france.com/img/personnages/exm/refs/zidane.png)<small>◊</small>.",/pmwiki/pmwiki.php/Main/BFS
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Big Brother Instinct,0," [Big Brother Instinct](/pmwiki/pmwiki.php/Main/BigBrotherInstinct): He sees Vivi almost as a surrogate little brother, encouraging him to come out of his shell and being very protective of him.",/pmwiki/pmwiki.php/Main/BigBrotherInstinct
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Big Brother Mentor,0, [Big Brother Mentor](/pmwiki/pmwiki.php/Main/BigBrotherMentor): He looks out for Vivi from early on and helps him understand the world.,/pmwiki/pmwiki.php/Main/BigBrotherMentor
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Break the Cutie,0, [Break the Cutie](/pmwiki/pmwiki.php/Main/BreakTheCutie): The end of Disc 3. Garland attempts to rip his soul out after revealing to Zidane his true origins as Gaia's destroyer. The revelation that he was meant to be what Kuja is now shakes him hard.,/pmwiki/pmwiki.php/Main/BreakTheCutie
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Cain and Abel,0," [Cain and Abel](/pmwiki/pmwiki.php/Main/CainAndAbel): His relationship to his older brother Kuja is [complicated to say the least](/pmwiki/pmwiki.php/Main/ZigZaggingTrope). They are enemies, then they are both against their father, then they are enemies again, but Zidane still makes sure he doesn't die alone.",/pmwiki/pmwiki.php/Main/CainAndAbel
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Cannot Spit It Out,0," [Cannot Spit It Out](/pmwiki/pmwiki.php/Main/CannotSpitItOut): His *true* feelings, that is. By the time he's actually fallen for Garnet, he can't bring himself to tell her.",/pmwiki/pmwiki.php/Main/CannotSpitItOut
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Can't Act Perverted Toward a Love Interest,0," [Can't Act Perverted Toward a Love Interest](/pmwiki/pmwiki.php/Main/CantActPervertedTowardALoveInterest): He constantly flirts with Garnet throughout the game, but backs off slightly after Disc 2, when he realizes he loves her.",/pmwiki/pmwiki.php/Main/CantActPervertedTowardALoveInterest
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Chivalrous Pervert,0," [Chivalrous Pervert](/pmwiki/pmwiki.php/Main/ChivalrousPervert): His overworld sprite has him turning his head in the direction of passing females! Is he checking if they need help, or just checking them out? You decide.",/pmwiki/pmwiki.php/Main/ChivalrousPervert
../data/FinalFantasy/FFIX_B/,Final Fantasy IX,Zidane Tribal,Zidane Tribal,Chronic Hero Syndrome,0," [Chronic Hero Syndrome](/pmwiki/pmwiki.php/Main/ChronicHeroSyndrome): His heroic streak is played for drama during disc 3. He's always helping people as part of his efforts to conceal his own problems. Mutually accepting the help of his friends in return doesn't come easy to him, which is why after his [Heroic BSoD](/pmwiki/pmwiki.php/Main/HeroicBSOD) he brushes off his allies and tries to continue on alone.",/pmwiki/pmwiki.php/Main/ChronicHeroSyndrome
