folder,alternativeMeasure,game,series,group,charName,lines,words,sentences,syllables
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Ayde,5,31,11,34
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Auron,2,10,5,13
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Barthello,15,141,45,167
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Bayra,8,113,21,133
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Botta,1,6,1,6
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Baralai,39,688,153,827
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Braska,3,12,8,12
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Brother,120,827,319,974
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Beclem,28,466,98,559
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Benzo,21,508,92,610
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Buddy,83,1024,214,1204
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Borra,1,11,1,11
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Cid,20,147,43,163
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Clasko,23,367,74,410
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Chappu,3,100,18,114
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Datto,7,66,12,74
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Daraya,3,51,9,57
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Donga,6,75,14,79
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Garik,24,271,63,326
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Gippal,63,554,161,654
../data/FinalFantasy/FFX2/,False,Final Fantasy X-2,Final Fantasy,male,Isaaru,30,447,103,541
