folder,game,VGDCName,TvTName,tropeName,subverted,tropeNotes,tropeURL
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Abusive Parents,0," [Abusive Parents](/pmwiki/pmwiki.php/Main/AbusiveParents): Tidus does have a good reason to hate him as Jecht was emotionally abusive, despite genuinely loving Tidus. He wanted to make Tidus a star blitzball player like him, but his attempts to do so involved berating his son and acting like he would never amount to anything. Part of Jecht's development in Spira is realizing he messed up, and owns up to his mistakes in the end, realizing his son has every reason to hate him. However, Tidus genuinely loves him too, he just doesn't want to admit it.",/pmwiki/pmwiki.php/Main/AbusiveParents
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,The Ace,0," [The Ace](/pmwiki/pmwiki.php/Main/TheAce): He is considered a legend for his blitzball prowess in Zanarkand, and is fondly remembered by his fans even years after his disappearance.",/pmwiki/pmwiki.php/Main/TheAce
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Alcohol-Induced Idiocy,0," [Alcohol-Induced Idiocy](/pmwiki/pmwiki.php/Main/AlcoholInducedIdiocy): When he, Braska, and Auron went to the Moonflow, Jecht, being drunk, mistook one of the shoopufs for a fiend and attacked it, forcing Braska to pay off the damages. Jecht was so embarrassed over forcing Braska to do so and afraid that his family would be ashamed of him that he swore never to drink again.",/pmwiki/pmwiki.php/Main/AlcoholInducedIdiocy
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Alcoholic Parent,0," [Alcoholic Parent](/pmwiki/pmwiki.php/Main/AlcoholicParent): To Tidus, until he had a fateful incident with *ze* shoopuf in which he sliced the poor animal with his sword, after which he swore not to ever drink a single drop of alcohol.",/pmwiki/pmwiki.php/Main/AlcoholicParent
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,And I Must Scream,0," [And I Must Scream](/pmwiki/pmwiki.php/Main/AndIMustScream): He became the chaotic beast Sin after volunteering to be the Final Aeon but even though he is trapped inside it, he is sometimes able to control the creature. Luckily, Tidus arrived in time as Jecht was losing this ability and he was going to be a new Sin *completely*.",/pmwiki/pmwiki.php/Main/AndIMustScream
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Anti-Villain,0," [Anti-Villain](/pmwiki/pmwiki.php/Main/AntiVillain): The only real reason he's technically a bad guy is that he became a Final Aeon in order to destroy Sin, not knowing that Yu Yevon will possess him right afterward, becoming the new Sin. In addition, Jecht was perfectly willing to die at the hands of his son if it meant eliminating Sin for good, although that didn't stop him from having to fight his son under Yu Yevon's influence.",/pmwiki/pmwiki.php/Main/AntiVillain
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Apocalyptic Log,0," [Apocalyptic Log](/pmwiki/pmwiki.php/Main/ApocalypticLog): His diaries littered throughout the game. At first, they mostly document his buffoonery but become more somber as Jecht comes to grips with the fact that he will never see his family again or mend fences with Tidus.",/pmwiki/pmwiki.php/Main/ApocalypticLog
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Archnemesis Dad,0," [Archnemesis Dad](/pmwiki/pmwiki.php/Main/ArchnemesisDad): Tidus views him as this for a *long* time. It turns out that he's not quite that bad, but there's still some resentment, and for good reason.",/pmwiki/pmwiki.php/Main/ArchnemesisDad
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Attack of the 50-Foot Whatever,0, [Attack of the 50-Foot Whatever](/pmwiki/pmwiki.php/Main/AttackOfTheFiftyFootWhatever): Both as Sin as well as his Final Aeon form.,/pmwiki/pmwiki.php/Main/AttackOfTheFiftyFootWhatever
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,"Autobots, Rock Out!",0," [Autobots, Rock Out!](/pmwiki/pmwiki.php/Main/AutobotsRockOut): His heavy metal theme is heard twice: when Sin attacks Zanarkand in ""the past"", and during the fight with Jecht in his Aeon form.",/pmwiki/pmwiki.php/Main/AutobotsRockOut
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Badass Boast,0," [Badass Boast](/pmwiki/pmwiki.php/Main/BadassBoast): He always reminded his son that he was *the* best and liked to call his signature shot Mark III, even though there was no Mark I nor Mark II.
QUOTE **Jecht:** But don't worry, my boy. No one else can do it. I'm *the* best!
",/pmwiki/pmwiki.php/Main/BadassBoast
../data/FinalFantasy/FFX2/,Final Fantasy X-2,Jecht,Jecht,Barbarian Longhair,0, [Barbarian Longhair](/pmwiki/pmwiki.php/Main/BarbarianLonghair): Indicative of his gruff and aggressive demeanor.,/pmwiki/pmwiki.php/Main/BarbarianLonghair
