folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/FinalFantasy/FFXIII-2/,NA,NA,NA,NA,33381,24737
../data/FinalFantasy/FFXIII-2/,0,42,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,39,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,19,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,28,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,35,56,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,25,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,26,15,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,60,18,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,19,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,30,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,16,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,25,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,41,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,28,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,27,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,64,34,NA,NA
../data/FinalFantasy/FFXIII-2/,0,127,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,13,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,30,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,39,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,59,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,66,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,67,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,109,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,70,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,22,4,NA,NA
../data/FinalFantasy/FFXIII-2/,11,19,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,80,24,NA,NA
../data/FinalFantasy/FFXIII-2/,0,32,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,25,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,12,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,37,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,11,15,21,11,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,42,17,NA,NA
../data/FinalFantasy/FFXIII-2/,26,144,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,71,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,114,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,39,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,32,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,29,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,10,7,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,58,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,39,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,56,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,56,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,60,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,74,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,65,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,6,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,33,8,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,30,7,NA,NA
../data/FinalFantasy/FFXIII-2/,0,41,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,58,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,44,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,117,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,11,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,42,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,58,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,81,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,60,0,NA,NA
../data/FinalFantasy/FFXIII-2/,16,0,76,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,70,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,8,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,64,0,NA,NA
../data/FinalFantasy/FFXIII-2/,6,13,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,12,0,NA,NA
../data/FinalFantasy/FFXIII-2/,33,34,19,11,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,25,14,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,25,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,23,16,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,71,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,20,0,11,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,26,12,NA,NA
../data/FinalFantasy/FFXIII-2/,0,19,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,45,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,34,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,33,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,73,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,56,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,58,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,35,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,47,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,77,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,34,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,73,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,4,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,100,10,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,62,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,30,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,40,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,45,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,68,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,86,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,40,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,21,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,16,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,43,25,NA,NA
../data/FinalFantasy/FFXIII-2/,0,22,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,95,10,NA,NA
../data/FinalFantasy/FFXIII-2/,0,7,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,79,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,39,0,NA,NA
../data/FinalFantasy/FFXIII-2/,16,0,106,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,52,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,75,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,74,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,45,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,43,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,22,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,53,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,30,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,15,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,18,15,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,40,15,NA,NA
../data/FinalFantasy/FFXIII-2/,0,45,0,21,NA,NA
../data/FinalFantasy/FFXIII-2/,19,27,24,15,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,7,34,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,32,24,NA,NA
../data/FinalFantasy/FFXIII-2/,20,31,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,81,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,49,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,111,11,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,25,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,53,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,36,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,52,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,85,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,154,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,389,29,NA,NA
../data/FinalFantasy/FFXIII-2/,0,39,0,15,NA,NA
../data/FinalFantasy/FFXIII-2/,15,0,47,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,1,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,4,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,38,23,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,83,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,121,22,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,69,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,10,103,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,1,110,0,13,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,50,26,NA,NA
../data/FinalFantasy/FFXIII-2/,0,30,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,34,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,78,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,26,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,73,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,0,22,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,32,0,0,NA,NA
../data/FinalFantasy/FFXIII-2/,0,14,0,0,NA,NA
