folder,game,VGDCName,TvTName,tropeName,subverted,tropeNotes,tropeURL
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Body to Jewel,0, [Body to Jewel](/pmwiki/pmwiki.php/Main/BodyToJewel): She sheds a crystal tear which Snow keeps with him for the duration of the game.,/pmwiki/pmwiki.php/Main/BodyToJewel
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,The Cassandra,0," [The Cassandra](/pmwiki/pmwiki.php/Main/TheCassandra): Her explanations about being branded a l'Cie is dismissed by Lightning, but it eventually [turns out to be true](/pmwiki/pmwiki.php/Main/CassandraTruth) when Serah gets captured.",/pmwiki/pmwiki.php/Main/TheCassandra
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,The Cutie,0, [The Cutie](/pmwiki/pmwiki.php/Main/TheCutie): A sweet girl and Snow's fiancée.,/pmwiki/pmwiki.php/Main/TheCutie
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Damsel in Distress,0," [Damsel in Distress](/pmwiki/pmwiki.php/Main/DamselInDistress): She's captured by Anima, forcing both of her protectors (Lightning and Snow) to follow her in a rescue attempt.",/pmwiki/pmwiki.php/Main/DamselInDistress
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Demoted to Extra,0," [Demoted to Extra](/pmwiki/pmwiki.php/Main/DemotedToExtra): She was originally meant to be the seventh party member, but problems with her implementation led to her being made an NPC, which resulted in Lightning's more serious personality and Fang's [Gender Flip](/pmwiki/pmwiki.php/Main/GenderFlip).",/pmwiki/pmwiki.php/Main/DemotedToExtra
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Deuteragonist,0," [Deuteragonist](/pmwiki/pmwiki.php/Main/Deuteragonist): When the *XIII* trilogy is looked at as a whole, it's a story about Lightning and Serah, and their journey across time and space to find each other again.",/pmwiki/pmwiki.php/Main/Deuteragonist
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Disney Death,0," [Disney Death](/pmwiki/pmwiki.php/Main/DisneyDeath): Lightning treats her crystallization as death, but it's later revealed that l'Cie can be unfrozen.",/pmwiki/pmwiki.php/Main/DisneyDeath
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Hero of Another Story,0, [Hero of Another Story](/pmwiki/pmwiki.php/Main/HeroOfAnotherStory): She is the protagonist of the sequel *XIII-2*.,/pmwiki/pmwiki.php/Main/HeroOfAnotherStory
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,"Huge Guy, Tiny Girl",0," [Huge Guy, Tiny Girl](/pmwiki/pmwiki.php/Main/HugeGuyTinyGirl): She is fairly average in height but anyone would look tiny next to [Snow](/pmwiki/pmwiki.php/Main/TheBigGuy).",/pmwiki/pmwiki.php/Main/HugeGuyTinyGirl
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Feminine Women Can Cook,0," [Feminine Women Can Cook](/pmwiki/pmwiki.php/Main/FeminineWomenCanCook): Between Lightning and Serah, Serah is the better cook.",/pmwiki/pmwiki.php/Main/FeminineWomenCanCook
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,The Lost Lenore,0," [The Lost Lenore](/pmwiki/pmwiki.php/Main/TheLostLenore): For Snow, as the comatose lover that he feels both inspired and tormented by.",/pmwiki/pmwiki.php/Main/TheLostLenore
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Morality Pet,0," [Morality Pet](/pmwiki/pmwiki.php/Main/MoralityPet): She is the very reason why Lightning gladly joins the Guardian Corps and raises her after their [parent's death](/pmwiki/pmwiki.php/Main/ParentalAbandonment). Not only that Lightning also blows up a train, decimates a military unit, hijacks equipment to break into an ancient temple, and takes on a god-like being to rescue her. Lightning even falls to a [Heroic BSoD](/pmwiki/pmwiki.php/Main/HeroicBSOD) when she turns into a crystal believing that she's dead.",/pmwiki/pmwiki.php/Main/MoralityPet
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Parental Marriage Veto,0," [Parental Marriage Veto](/pmwiki/pmwiki.php/Main/ParentalMarriageVeto): Rather from the parental substitute. Lightning is *so* opposed to it that she thinks ""I'm a l'Cie"" is something Serah and Snow *made up* so that she would approve of their engagement. Unfortunately, that was the one time Lightning really should have listened to Serah.",/pmwiki/pmwiki.php/Main/ParentalMarriageVeto
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Posthumous Character,1," [Posthumous Character](/pmwiki/pmwiki.php/Main/PosthumousCharacter):<ul>
-    (SPOILER) Subverted; she is largely developed as such, but crystallized l'Cie are indeed [Not Quite Dead](/pmwiki/pmwiki.php/Main/NotQuiteDead), and she's revived along with Dajh during the ending. 
-    (SPOILER) Played straight in *Lightning Returns*, where she is dead from the previous game but still affects the setting in memory.. </ul>",/pmwiki/pmwiki.php/Main/PosthumousCharacter
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,Rose-Haired Sweetie,0, [Rose-Haired Sweetie](/pmwiki/pmwiki.php/Main/RoseHairedSweetie): A cheerful and big-hearted girl who's a [Foil](/pmwiki/pmwiki.php/Main/Foil) to her stoic soldier sister.,/pmwiki/pmwiki.php/Main/RoseHairedSweetie
../data/FinalFantasy/FFXIII-2/,Final Fantasy XIII-2,Serah,Serah Farron,You Are Worth Hell,0, [You Are Worth Hell](/pmwiki/pmwiki.php/Main/YouAreWorthHell): Snow firmly believes she is and she's grateful.,/pmwiki/pmwiki.php/Main/YouAreWorthHell
