folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/DragonAge/DragonAgeOrigins/,NA,NA,NA,NA,281593,149570
../data/DragonAge/DragonAgeOrigins/,0,40,0,21,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,19,0,19,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,31,0,31,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,17,0,198,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,26,0,26,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,82,0,179,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,6,0,6,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,24,0,46,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,17,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,3,0,3,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,10,0,10,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,36,0,78,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,245,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,411,0,395,NA,NA
../data/DragonAge/DragonAgeOrigins/,58,0,67,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,11,0,29,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,13,0,13,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,90,0,101,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,78,0,88,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,7,0,7,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,31,0,14,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,184,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,88,0,106,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,83,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,44,0,49,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,4,0,26,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,34,0,259,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,10,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,97,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,15,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,7,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,8,0,8,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,19,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,24,0,24,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,46,0,55,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,27,0,41,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,34,0,44,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,15,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,16,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,19,0,19,NA,NA
../data/DragonAge/DragonAgeOrigins/,10,0,10,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,78,0,9,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,53,0,60,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,9,0,23,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins/,0,0,0,0,NA,NA
