folder,alternativeMeasure,game,series,group,charName,lines,words,sentences,syllables
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Arvis,11,124,49,148
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Banon,45,528,194,637
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Baram,18,118,83,137
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Cid,33,452,168,545
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Clyde,12,62,42,69
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Curley,2,9,2,10
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Cyan,119,883,455,1040
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Daryl,5,56,12,73
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Draco,1,5,2,6
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Duane,5,54,26,62
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Duncan,5,69,31,78
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Edgar,145,1280,537,1559
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Esper,5,154,66,188
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Gau,42,212,252,250
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Gerad,15,126,51,143
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Gestahl,57,859,325,1030
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Gogo,2,30,10,35
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Gungho,15,131,87,156
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Kefka,115,1200,537,1468
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,King,5,45,55,57
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Larry,2,9,2,10
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Leo,38,390,154,502
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Locke,210,1726,825,2061
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Lone Wolf,6,34,24,42
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Maduin,22,118,65,141
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Moe,2,9,2,10
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Mog,15,195,58,233
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Nerapa,1,6,7,6
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Owain,6,34,15,42
../data/FinalFantasy/FFVI_C/,True,Final Fantasy VI,Final Fantasy,male,Owzer,9,156,46,188
