folder,alternativeMeasure,game,series,group,charName,lines,words,sentences,syllables
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Cid,12,169,30,197
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Firion,44,235,97,268
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Gareth,16,152,36,177
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Gordon,52,633,133,772
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Gottos,1,4,5,4
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Gus,10,45,22,58
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Josef,19,238,59,271
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,King,28,314,75,378
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Leon,16,131,32,144
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Mindu,28,316,83,390
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Pavel,23,345,55,393
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Scott,14,133,44,154
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Tobul,7,75,19,84
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Boy,13,109,23,122
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Boy by Soldier,1,4,1,5
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Boy by Wizard,1,10,1,12
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Boys,1,12,1,13
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Husband,1,19,5,22
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Husband by Inn,1,7,1,8
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Man,24,249,51,305
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Man by Pub,2,24,4,26
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Man in Armor,5,33,8,43
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Old Man,2,33,5,43
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Borghen,9,86,23,107
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Boy at Northwest,2,36,5,38
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Boy by Flower Patch,2,24,3,27
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Boy by Fountain,1,10,1,14
../data/FinalFantasy/FFII/,False,Final Fantasy II,Final Fantasy,male,Boy by Weapons Shop,2,17,4,20
