folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/FinalFantasy/FFII/,NA,NA,NA,NA,4822,1763
../data/FinalFantasy/FFII/,0,56,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,27,0,NA,NA
../data/FinalFantasy/FFII/,0,0,24,0,NA,NA
../data/FinalFantasy/FFII/,0,0,20,0,NA,NA
../data/FinalFantasy/FFII/,0,0,15,0,NA,NA
../data/FinalFantasy/FFII/,0,0,27,0,NA,NA
../data/FinalFantasy/FFII/,0,0,11,0,NA,NA
../data/FinalFantasy/FFII/,0,66,0,0,NA,NA
../data/FinalFantasy/FFII/,0,8,0,0,NA,NA
../data/FinalFantasy/FFII/,0,18,0,0,NA,NA
../data/FinalFantasy/FFII/,0,53,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,40,0,NA,NA
../data/FinalFantasy/FFII/,0,0,27,0,NA,NA
../data/FinalFantasy/FFII/,0,0,22,0,NA,NA
../data/FinalFantasy/FFII/,0,0,17,0,NA,NA
../data/FinalFantasy/FFII/,0,0,27,0,NA,NA
../data/FinalFantasy/FFII/,0,0,10,0,NA,NA
../data/FinalFantasy/FFII/,0,0,12,0,NA,NA
../data/FinalFantasy/FFII/,0,0,12,0,NA,NA
../data/FinalFantasy/FFII/,0,0,15,0,NA,NA
../data/FinalFantasy/FFII/,0,0,14,0,NA,NA
../data/FinalFantasy/FFII/,0,0,20,0,NA,NA
../data/FinalFantasy/FFII/,0,0,18,0,NA,NA
../data/FinalFantasy/FFII/,0,0,11,0,NA,NA
../data/FinalFantasy/FFII/,0,0,12,0,NA,NA
../data/FinalFantasy/FFII/,0,0,47,0,NA,NA
../data/FinalFantasy/FFII/,0,0,21,0,NA,NA
../data/FinalFantasy/FFII/,0,0,10,0,NA,NA
../data/FinalFantasy/FFII/,0,0,20,0,NA,NA
../data/FinalFantasy/FFII/,0,38,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,30,0,NA,NA
../data/FinalFantasy/FFII/,0,0,46,0,NA,NA
../data/FinalFantasy/FFII/,0,0,16,0,NA,NA
../data/FinalFantasy/FFII/,0,0,9,0,NA,NA
../data/FinalFantasy/FFII/,0,0,20,0,NA,NA
../data/FinalFantasy/FFII/,0,0,12,0,NA,NA
../data/FinalFantasy/FFII/,0,0,15,0,NA,NA
../data/FinalFantasy/FFII/,0,0,22,0,NA,NA
../data/FinalFantasy/FFII/,0,0,20,0,NA,NA
../data/FinalFantasy/FFII/,0,0,28,0,NA,NA
../data/FinalFantasy/FFII/,0,0,8,0,NA,NA
../data/FinalFantasy/FFII/,0,0,34,0,NA,NA
../data/FinalFantasy/FFII/,0,32,0,0,NA,NA
../data/FinalFantasy/FFII/,0,100,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,42,0,NA,NA
../data/FinalFantasy/FFII/,0,0,10,0,NA,NA
../data/FinalFantasy/FFII/,0,0,20,0,NA,NA
../data/FinalFantasy/FFII/,0,0,11,0,NA,NA
../data/FinalFantasy/FFII/,0,0,22,0,NA,NA
../data/FinalFantasy/FFII/,0,0,32,0,NA,NA
../data/FinalFantasy/FFII/,0,0,11,0,NA,NA
../data/FinalFantasy/FFII/,0,0,16,0,NA,NA
../data/FinalFantasy/FFII/,0,37,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,0,0,NA,NA
../data/FinalFantasy/FFII/,0,6,0,0,NA,NA
../data/FinalFantasy/FFII/,0,21,0,0,NA,NA
../data/FinalFantasy/FFII/,0,18,0,0,NA,NA
../data/FinalFantasy/FFII/,0,45,0,0,NA,NA
../data/FinalFantasy/FFII/,0,28,0,0,NA,NA
../data/FinalFantasy/FFII/,0,12,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,19,0,NA,NA
../data/FinalFantasy/FFII/,0,0,32,0,NA,NA
../data/FinalFantasy/FFII/,0,0,10,0,NA,NA
../data/FinalFantasy/FFII/,0,38,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,57,0,NA,NA
../data/FinalFantasy/FFII/,0,0,6,0,NA,NA
../data/FinalFantasy/FFII/,0,0,6,0,NA,NA
../data/FinalFantasy/FFII/,0,0,14,0,NA,NA
../data/FinalFantasy/FFII/,0,0,7,0,NA,NA
../data/FinalFantasy/FFII/,0,4,0,0,NA,NA
../data/FinalFantasy/FFII/,0,22,0,0,NA,NA
../data/FinalFantasy/FFII/,0,8,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,13,0,NA,NA
../data/FinalFantasy/FFII/,0,10,0,0,NA,NA
../data/FinalFantasy/FFII/,0,16,0,0,NA,NA
../data/FinalFantasy/FFII/,0,13,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,20,0,NA,NA
../data/FinalFantasy/FFII/,0,16,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,30,0,NA,NA
../data/FinalFantasy/FFII/,0,10,0,0,NA,NA
../data/FinalFantasy/FFII/,0,0,18,0,NA,NA
../data/FinalFantasy/FFII/,0,16,0,0,NA,NA
../data/FinalFantasy/FFII/,0,33,0,0,NA,NA
