folder,alternativeMeasure,game,series,group,charName,lines,words,sentences,syllables
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Connor,865,7609,1904,9119
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Graham,3,28,5,39
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Wizard,40,669,131,823
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Azriel,9,174,44,221
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,James,6,74,15,93
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Archons,33,434,120,552
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Mudge,4,76,18,101
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Hector,6,179,20,225
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Lucreto,17,189,60,234
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Thork,7,54,32,64
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,King Gryph,20,296,57,349
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Henchmen,14,74,23,83
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Lad,3,41,38,49
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Old/Young Guy,17,285,74,361
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Oracle of the Tree,22,199,122,267
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Ferryman,16,157,44,195
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Weirdling Tradesman,37,726,125,842
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Hillmen,44,493,127,588
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Armorer Gnome,25,389,77,454
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Daventry Official,4,26,11,33
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Sage Gnome,21,326,89,425
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Skeletons,44,250,73,300
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Weapon Gnome,23,327,85,372
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Gryphs,8,69,23,81
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Fire Dwarves,12,76,18,89
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,male,Ice Orcs,11,46,11,58
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Sarah,4,17,7,20
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Lady of the Lake,1,4,1,6
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Unicorn/Ugly Beast,19,349,63,434
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Swamp Witch,1,2,1,2
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Crystal Dragon,8,73,16,78
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Frost Nymphs,8,75,22,82
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Freesa,30,493,135,586
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Gwennie,14,201,70,236
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Sylph,16,158,42,199
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Apothecary Gnome,59,716,175,881
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,female,Shaman,7,111,23,133
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,neutral,Gnome,10,90,21,104
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,neutral,Unseen Voice,6,36,9,42
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,neutral,Raven,1,1,1,1
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,neutral,Whispering Weeds,1,8,1,8
../data/KingsQuest/KingsQuest8/,False,King's Quest VIII,King's Quest,neutral,Wisps,32,280,92,352
