folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/FinalFantasy/FFXV/,NA,NA,NA,NA,25880,5242
../data/FinalFantasy/FFXV/,0,4,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,23,0,NA,NA
../data/FinalFantasy/FFXV/,0,8,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,9,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,14,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,20,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,24,0,NA,NA
../data/FinalFantasy/FFXV/,0,26,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,39,0,NA,NA
../data/FinalFantasy/FFXV/,7,20,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,4,0,NA,NA
../data/FinalFantasy/FFXV/,23,59,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,10,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,57,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,11,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,41,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,10,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,3,0,NA,NA
../data/FinalFantasy/FFXV/,7,35,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,67,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,25,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,16,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,10,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,7,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,11,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,28,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,8,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,155,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,10,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,49,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,52,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,11,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,11,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,14,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,168,32,NA,NA
../data/FinalFantasy/FFXV/,6,9,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,18,8,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,22,12,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,47,18,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,30,42,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,22,12,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,22,12,NA,NA
../data/FinalFantasy/FFXV/,0,0,18,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,9,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,73,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,92,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,148,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,91,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,70,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,62,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,32,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,446,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,138,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,35,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,16,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,14,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,97,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,11,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,9,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,56,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,79,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,13,7,NA,NA
../data/FinalFantasy/FFXV/,0,0,4,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,57,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,1,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,18,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,38,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,14,0,NA,NA
../data/FinalFantasy/FFXV/,17,55,0,0,NA,NA
../data/FinalFantasy/FFXV/,5,46,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,28,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,177,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,38,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,8,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,10,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,96,47,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,57,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,48,0,NA,NA
../data/FinalFantasy/FFXV/,6,36,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,6,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,19,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,23,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,25,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,10,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,17,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,72,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,10,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,24,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,19,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,87,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,8,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,11,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,30,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,31,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,61,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,25,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,66,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,16,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,15,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,24,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,43,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,28,0,NA,NA
../data/FinalFantasy/FFXV/,0,16,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,10,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,35,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,49,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,48,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,27,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,0,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,9,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,27,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,6,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,5,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,1,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,4,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,5,0,NA,NA
../data/FinalFantasy/FFXV/,0,0,6,0,NA,NA
