folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/ElderScrolls/Skyrim/,NA,NA,NA,NA,59145,24419
../data/ElderScrolls/Skyrim/,2,0,18,0,NA,NA
../data/ElderScrolls/Skyrim/,0,54,0,28,NA,NA
../data/ElderScrolls/Skyrim/,5,0,32,0,NA,NA
../data/ElderScrolls/Skyrim/,24,0,76,0,NA,NA
../data/ElderScrolls/Skyrim/,6,0,14,0,NA,NA
../data/ElderScrolls/Skyrim/,21,0,61,0,NA,NA
../data/ElderScrolls/Skyrim/,10,0,19,0,NA,NA
../data/ElderScrolls/Skyrim/,16,0,45,0,NA,NA
../data/ElderScrolls/Skyrim/,12,0,15,0,NA,NA
../data/ElderScrolls/Skyrim/,28,0,78,0,NA,NA
../data/ElderScrolls/Skyrim/,21,0,37,0,NA,NA
../data/ElderScrolls/Skyrim/,10,0,48,0,NA,NA
../data/ElderScrolls/Skyrim/,60,0,63,0,NA,NA
../data/ElderScrolls/Skyrim/,0,79,0,15,NA,NA
../data/ElderScrolls/Skyrim/,0,93,0,27,NA,NA
../data/ElderScrolls/Skyrim/,0,25,0,21,NA,NA
../data/ElderScrolls/Skyrim/,0,23,0,13,NA,NA
../data/ElderScrolls/Skyrim/,0,29,0,17,NA,NA
../data/ElderScrolls/Skyrim/,0,147,0,41,NA,NA
../data/ElderScrolls/Skyrim/,0,43,0,19,NA,NA
../data/ElderScrolls/Skyrim/,0,64,0,4,NA,NA
../data/ElderScrolls/Skyrim/,0,0,35,0,NA,NA
../data/ElderScrolls/Skyrim/,0,36,0,30,NA,NA
../data/ElderScrolls/Skyrim/,6,0,13,0,NA,NA
../data/ElderScrolls/Skyrim/,0,32,0,10,NA,NA
../data/ElderScrolls/Skyrim/,46,0,70,0,NA,NA
../data/ElderScrolls/Skyrim/,0,30,0,21,NA,NA
../data/ElderScrolls/Skyrim/,29,0,50,0,NA,NA
../data/ElderScrolls/Skyrim/,0,26,0,15,NA,NA
../data/ElderScrolls/Skyrim/,0,138,0,35,NA,NA
../data/ElderScrolls/Skyrim/,12,0,27,0,NA,NA
../data/ElderScrolls/Skyrim/,18,0,27,0,NA,NA
../data/ElderScrolls/Skyrim/,12,0,19,0,NA,NA
../data/ElderScrolls/Skyrim/,9,0,15,0,NA,NA
../data/ElderScrolls/Skyrim/,0,16,0,15,NA,NA
../data/ElderScrolls/Skyrim/,35,0,112,0,NA,NA
../data/ElderScrolls/Skyrim/,0,39,0,23,NA,NA
../data/ElderScrolls/Skyrim/,0,43,0,28,NA,NA
../data/ElderScrolls/Skyrim/,8,0,17,0,NA,NA
../data/ElderScrolls/Skyrim/,40,0,40,0,NA,NA
../data/ElderScrolls/Skyrim/,7,0,15,0,NA,NA
../data/ElderScrolls/Skyrim/,6,0,41,0,NA,NA
../data/ElderScrolls/Skyrim/,10,0,27,0,NA,NA
../data/ElderScrolls/Skyrim/,34,0,173,0,NA,NA
../data/ElderScrolls/Skyrim/,30,0,137,0,NA,NA
../data/ElderScrolls/Skyrim/,0,44,0,12,NA,NA
../data/ElderScrolls/Skyrim/,0,165,0,22,NA,NA
../data/ElderScrolls/Skyrim/,7,0,75,0,NA,NA
../data/ElderScrolls/Skyrim/,15,0,71,0,NA,NA
../data/ElderScrolls/Skyrim/,11,0,71,0,NA,NA
../data/ElderScrolls/Skyrim/,20,0,30,0,NA,NA
../data/ElderScrolls/Skyrim/,13,0,99,0,NA,NA
../data/ElderScrolls/Skyrim/,51,0,73,0,NA,NA
../data/ElderScrolls/Skyrim/,40,0,127,0,NA,NA
../data/ElderScrolls/Skyrim/,24,0,49,0,NA,NA
../data/ElderScrolls/Skyrim/,47,0,54,0,NA,NA
../data/ElderScrolls/Skyrim/,78,0,175,0,NA,NA
../data/ElderScrolls/Skyrim/,35,0,39,0,NA,NA
../data/ElderScrolls/Skyrim/,17,0,86,0,NA,NA
../data/ElderScrolls/Skyrim/,7,0,39,0,NA,NA
../data/ElderScrolls/Skyrim/,7,0,21,0,NA,NA
../data/ElderScrolls/Skyrim/,19,0,19,0,NA,NA
../data/ElderScrolls/Skyrim/,12,0,15,0,NA,NA
../data/ElderScrolls/Skyrim/,19,0,45,0,NA,NA
../data/ElderScrolls/Skyrim/,26,0,61,0,NA,NA
../data/ElderScrolls/Skyrim/,17,0,85,0,NA,NA
../data/ElderScrolls/Skyrim/,26,0,32,0,NA,NA
../data/ElderScrolls/Skyrim/,40,0,46,0,NA,NA
../data/ElderScrolls/Skyrim/,6,0,35,0,NA,NA
