folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/FinalFantasy/FFVIII/,NA,NA,NA,NA,27575,13328
../data/FinalFantasy/FFVIII/,1,7,3,2,NA,NA
../data/FinalFantasy/FFVIII/,3,24,0,20,NA,NA
../data/FinalFantasy/FFVIII/,4,8,15,5,NA,NA
../data/FinalFantasy/FFVIII/,0,11,0,9,NA,NA
../data/FinalFantasy/FFVIII/,2,0,6,0,NA,NA
../data/FinalFantasy/FFVIII/,0,0,0,0,NA,NA
../data/FinalFantasy/FFVIII/,9,4,48,10,NA,NA
../data/FinalFantasy/FFVIII/,9,20,47,44,NA,NA
../data/FinalFantasy/FFVIII/,7,14,8,0,NA,NA
../data/FinalFantasy/FFVIII/,7,15,0,5,NA,NA
../data/FinalFantasy/FFVIII/,12,24,11,0,NA,NA
../data/FinalFantasy/FFVIII/,12,0,63,0,NA,NA
../data/FinalFantasy/FFVIII/,1,0,6,0,NA,NA
../data/FinalFantasy/FFVIII/,8,0,23,0,NA,NA
../data/FinalFantasy/FFVIII/,3,0,104,0,NA,NA
../data/FinalFantasy/FFVIII/,0,23,0,2,NA,NA
../data/FinalFantasy/FFVIII/,3,0,9,0,NA,NA
../data/FinalFantasy/FFVIII/,0,129,0,19,NA,NA
../data/FinalFantasy/FFVIII/,0,6,0,2,NA,NA
../data/FinalFantasy/FFVIII/,0,4,0,2,NA,NA
../data/FinalFantasy/FFVIII/,2,0,9,0,NA,NA
../data/FinalFantasy/FFVIII/,0,4,4,0,NA,NA
../data/FinalFantasy/FFVIII/,0,2,7,0,NA,NA
../data/FinalFantasy/FFVIII/,0,14,14,0,NA,NA
../data/FinalFantasy/FFVIII/,44,126,49,119,NA,NA
../data/FinalFantasy/FFVIII/,0,4,3,0,NA,NA
../data/FinalFantasy/FFVIII/,2,0,9,0,NA,NA
../data/FinalFantasy/FFVIII/,13,0,13,0,NA,NA
../data/FinalFantasy/FFVIII/,25,0,50,0,NA,NA
../data/FinalFantasy/FFVIII/,0,7,6,0,NA,NA
../data/FinalFantasy/FFVIII/,12,0,69,43,NA,NA
../data/FinalFantasy/FFVIII/,17,0,77,0,NA,NA
../data/FinalFantasy/FFVIII/,4,0,24,0,NA,NA
../data/FinalFantasy/FFVIII/,90,94,61,0,NA,NA
../data/FinalFantasy/FFVIII/,2,0,6,0,NA,NA
../data/FinalFantasy/FFVIII/,12,17,16,0,NA,NA
../data/FinalFantasy/FFVIII/,35,0,71,0,NA,NA
../data/FinalFantasy/FFVIII/,4,0,38,0,NA,NA
