folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/FinalFantasy/FFVII_Remake/,NA,NA,NA,NA,48487,28824
../data/FinalFantasy/FFVII_Remake/,6,0,14,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,4,0,15,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,5,0,5,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,13,0,2,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,18,0,3,NA,NA
../data/FinalFantasy/FFVII_Remake/,3,0,6,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,3,0,8,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,5,0,6,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,14,0,17,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,4,0,23,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,8,0,23,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,2,0,4,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,2,0,8,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,11,0,21,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,2,0,17,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,10,0,13,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,10,0,20,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,4,0,4,NA,NA
../data/FinalFantasy/FFVII_Remake/,12,0,22,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,5,0,7,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,6,23,18,4,NA,NA
../data/FinalFantasy/FFVII_Remake/,14,0,19,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,7,0,12,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,15,82,2,13,NA,NA
../data/FinalFantasy/FFVII_Remake/,12,0,16,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,7,0,8,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,5,0,12,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,3,11,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,5,0,8,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,12,0,3,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,11,0,10,NA,NA
../data/FinalFantasy/FFVII_Remake/,6,0,12,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,15,0,7,NA,NA
../data/FinalFantasy/FFVII_Remake/,12,0,19,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,11,0,17,0,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,11,0,8,NA,NA
../data/FinalFantasy/FFVII_Remake/,0,10,0,10,NA,NA
../data/FinalFantasy/FFVII_Remake/,12,0,14,0,NA,NA
