folder,alternativeMeasure,game,series,group,charName,lines,words,sentences,syllables
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Assistant,1,1,3,2
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Bartender,15,149,49,179
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Bill,67,601,203,698
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Blondebeard,55,980,213,1142
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Boyle,4,28,9,34
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Charles,9,80,21,97
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Cruff,14,48,36,56
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Dinghy Dog™,28,394,92,451
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Fat Pirate,4,53,11,59
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Father Pirate,1,39,3,45
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Fossey,29,382,105,451
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Gravedigger,6,44,24,51
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Griswold,62,1445,386,1826
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Guybrush,1423,11955,3649,14223
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Haggis,95,1494,348,1772
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Hideous Pirate,2,9,7,9
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Kenny,29,634,223,822
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,LaFoot,26,199,68,234
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,LeChuck,119,2268,516,2818
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Lemonhead,46,937,306,1280
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Lost Welshman,19,299,103,344
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Mort,34,373,95,435
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Murray,84,1012,280,1271
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Palido,29,487,166,546
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Rottingham,54,554,180,670
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Skully,3,7,10,9
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Slappy,40,546,159,678
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Smuggler King,9,68,27,89
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Snowcone Guy,3,106,44,119
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Soldier,1,2,2,4
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Son Pirate,1,5,1,7
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Stan,37,621,161,772
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Thin Pirate,6,42,34,44
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Cabaña Boy,18,323,84,392
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Van Helgen,79,949,248,1127
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Walk-Thru Speaker,4,21,7,23
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Wally,52,792,258,946
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Wharf Rat™,29,370,104,416
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,male,Pirate #1,28,182,46,205
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,female,Elaine,21,154,60,205
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,female,Minnie,26,437,88,518
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,female,Xima,30,328,121,402
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,female,Voodoo Lady,63,1117,259,1401
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,neutral,Skeleton Pirate #1,1,8,2,10
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,neutral,Skeleton Pirate #2,1,4,1,4
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,neutral,Skeleton Pirate #3,2,15,4,15
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,False,The Curse of Monkey Island,Monkey Island,neutral,Skeleton Pirate #4,2,15,2,16
