folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,NA,NA,NA,NA,27338,2031
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,21,0,34,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,13,0,50,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,8,0,19,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,0,0,0,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,1,0,4,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,16,5,12,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,9,0,17,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,6,0,8,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,21,0,27,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,14,0,32,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,13,0,19,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,10,0,12,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,7,0,12,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,15,0,17,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,3,0,17,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,4,0,25,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,4,0,21,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,61,0,177,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,11,0,11,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,4,0,9,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,7,0,45,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,11,0,13,0,NA,NA
../data/MonkeyIsland/TheCurseOfMonkeyIsland/,4,0,52,0,NA,NA
