folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/ChronoTrigger/ChronoTrigger/,NA,NA,NA,NA,21028,13001
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,5,0,12,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,7,0,14,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,14,1,8,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,57,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,16,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,213,0,213,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,44,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,2,114,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,3,0,4,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,4,0,9,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,7,0,9,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,2,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,28,1,2,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,9,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,1,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,7,0,9,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,18,1,5,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,11,3,3,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,1,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,15,0,19,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,2,7,2,7,NA,NA
../data/ChronoTrigger/ChronoTrigger/,15,0,19,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,16,0,35,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,5,0,18,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,6,0,13,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,8,0,18,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,4,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,4,0,4,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,12,0,24,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,8,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,11,0,34,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,5,0,19,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,2,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,4,15,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,18,1,14,NA,NA
../data/ChronoTrigger/ChronoTrigger/,12,0,12,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,48,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,6,0,33,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,3,0,6,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,4,86,1,6,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,2,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,14,1,13,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,4,28,5,7,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,5,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,5,0,14,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,5,28,2,2,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,3,0,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,11,1,4,NA,NA
../data/ChronoTrigger/ChronoTrigger/,1,0,1,0,NA,NA
