folder,maxF.maleWords,maxF.femaleWords,maxM.maleWords,maxM.femaleWords,totalNonChoice.maleWords,totalNonChoice.femaleWords
../data/DragonAge/DragonAgeOrigins_B/,NA,NA,NA,NA,36410,13853
../data/DragonAge/DragonAgeOrigins_B/,7,0,126,46,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,3,0,123,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,194,381,192,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,21,0,176,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,27,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,1007,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,283,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,3,0,70,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,23,0,217,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,574,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,119,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,11,0,46,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,278,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,21,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,266,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,11,0,24,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,712,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,221,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,5,0,441,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,15,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,115,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,130,0,5,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,62,0,4,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,42,234,0,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,49,145,38,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,196,403,16,15,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,46,374,17,7,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,16,0,19,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,21,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,7,0,21,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,25,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,4,0,13,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,24,0,29,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,23,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,22,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,28,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,6,0,17,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,17,0,24,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,18,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,45,0,92,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,25,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,22,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,3,0,10,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,30,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,5,0,20,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,23,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,15,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,3,0,17,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,18,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,26,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,25,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,15,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,4,0,19,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,18,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,17,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,20,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,10,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,2,0,14,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,14,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,19,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,17,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,9,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,3,0,16,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,21,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,18,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,21,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,18,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,3,0,19,0,NA,NA
../data/DragonAge/DragonAgeOrigins_B/,0,0,5,0,NA,NA
